	run_accession	secondary_study_accession	sample_accession	secondary_sample_accession	experiment_accession	study_accession	submission_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_name	nominal_length	library_layout	library_strategy	library_source	library_selection	read_count	base_count	center_name	first_public	last_updated	experiment_title	study_title	study_alias	experiment_alias	run_alias	fastq_bytes	fastq_md5	fastq_ftp	fastq_aspera	fastq_galaxy	submitted_bytes	submitted_md5	submitted_ftp	submitted_aspera	submitted_galaxy	submitted_format	sra_bytes	sra_md5	sra_ftp	sra_aspera	sra_galaxy	sample_alias	broker_name	sample_title	nominal_sdev	first_created
357	ERR2703525	ERP107880	SAMEA4657422	ERS2478052	ERX2717912	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7326.ArN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	180558	108695916	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:464-223	ena-RUN-UCSF-16-07-2018-21:54:41:464-223	25822117;33721056	9434ec75882ad3b3f6ac30f1a1b53703;756b966b416c9a648c5b3867f6460b61	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703525/ERR2703525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703525/ERR2703525_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703525/ERR2703525_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703525/ERR2703525_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703525/ERR2703525_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703525/ERR2703525_2.fastq.gz	25548757;33343745	833c9102d3bb7799be61d5831023daec;4f68d23e4a32268932a7f6c8eda65eb2	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703525/X7326.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703525/X7326.ArN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703525/X7326.ArN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703525/X7326.ArN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703525/X7326.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703525/X7326.ArN_R2_sorted.fastq.gz	FASTQ;FASTQ	68399328	b9db0c3d49763fad2d50726f0666cd65	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703525	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703525	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703525	X7326.ArN		Psoriasis associated skin microbiome		2018-07-16
358	ERR2703531	ERP107880	SAMEA4657396	ERS2478026	ERX2717918	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7327.ArL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	168992	101733184	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:464-229	ena-RUN-UCSF-16-07-2018-21:54:41:464-229	28661890;35588603	88163fa0fae417eaa4a7e345de838622;3fbfaad95c5de3818476edcd8485680f	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703531/ERR2703531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703531/ERR2703531_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703531/ERR2703531_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/001/ERR2703531/ERR2703531_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703531/ERR2703531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/001/ERR2703531/ERR2703531_2.fastq.gz	28423351;35263713	06491eb1d5ea30ac9d03db62cf27db27;6d95744f0796c8d20c176b50e04e2e8f	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703531/X7327.ArL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703531/X7327.ArL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703531/X7327.ArL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703531/X7327.ArL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703531/X7327.ArL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703531/X7327.ArL_R2_sorted.fastq.gz	FASTQ;FASTQ	67142080	5d5363c46ce96da03d46266859822b67	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703531	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/001/ERR2703531	ftp.sra.ebi.ac.uk/vol1/err/ERR270/001/ERR2703531	X7327.ArL		Psoriasis associated skin microbiome		2018-07-16
359	ERR2703533	ERP107880	SAMEA4657484	ERS2478114	ERX2717920	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7327.AxN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	154598	93067996	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:464-231	ena-RUN-UCSF-16-07-2018-21:54:41:464-231	21857848;28636835	5412551529d28cbcbec6c3c045576e3b;5dc098d9ec34bc64b0a79072defd8e97	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703533/ERR2703533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703533/ERR2703533_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703533/ERR2703533_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703533/ERR2703533_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703533/ERR2703533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703533/ERR2703533_2.fastq.gz	21513843;28251640	03009de6dbccf66d05e54c4a7ba23ec5;86ba993bf416f2073f0de641eb4ee40d	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703533/X7327.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703533/X7327.AxN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703533/X7327.AxN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703533/X7327.AxN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703533/X7327.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703533/X7327.AxN_R2_sorted.fastq.gz	FASTQ;FASTQ	58863263	41fa5222059c62dfcbcc92eae180944a	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703533	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/003/ERR2703533	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703533	X7327.AxN		Psoriasis associated skin microbiome		2018-07-16
360	ERR2703534	ERP107880	SAMEA4657522	ERS2478152	ERX2717921	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7327.BL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	193697	116605594	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:464-232	ena-RUN-UCSF-16-07-2018-21:54:41:464-232	30319657;39228825	be0f2afc7df5d1572386716faa075063;4b017b3847855ef9bd22725f9dc98d83	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703534/ERR2703534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703534/ERR2703534_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703534/ERR2703534_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/004/ERR2703534/ERR2703534_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703534/ERR2703534_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/004/ERR2703534/ERR2703534_2.fastq.gz	29952510;38784790	7df8deaf173bca1d4c7fc394376a49f5;c9ec7b91de3124928e85cee92ba872eb	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703534/X7327.BL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703534/X7327.BL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703534/X7327.BL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703534/X7327.BL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703534/X7327.BL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703534/X7327.BL_R2_sorted.fastq.gz	FASTQ;FASTQ	76059827	7572a8ee6e0cb686e2c262083d542483	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703534	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/004/ERR2703534	ftp.sra.ebi.ac.uk/vol1/err/ERR270/004/ERR2703534	X7327.BL		Psoriasis associated skin microbiome		2018-07-16
361	ERR2703538	ERP107880	SAMEA4657697	ERS2478327	ERX2717925	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7327.SN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	156364	94131128	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:464-236	ena-RUN-UCSF-16-07-2018-21:54:41:464-236	20004704;26861878	6a815daa91c7a1a51d69c0e9d21ee859;c0a1f7833942b2236712b6aa64602864	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703538/ERR2703538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703538/ERR2703538_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703538/ERR2703538_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703538/ERR2703538_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703538/ERR2703538_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703538/ERR2703538_2.fastq.gz	19622500;26454498	c0bde9ba433980b7010eb29350a249cf;fb57283ceb39ebcd89d5abb998e978a8	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703538/X7327.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703538/X7327.SN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703538/X7327.SN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703538/X7327.SN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703538/X7327.SN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703538/X7327.SN_R2_sorted.fastq.gz	FASTQ;FASTQ	57520277	efb9ff1b3deb93bd7b4e8d2ec789055d	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703538	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/008/ERR2703538	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703538	X7327.SN		Psoriasis associated skin microbiome		2018-07-16
362	ERR2703545	ERP107880	SAMEA4657635	ERS2478265	ERX2717932	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7328.LL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	208836	125719272	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-243	ena-RUN-UCSF-16-07-2018-21:54:41:465-243	32638470;41809792	fb0764613349cfa48ca0b66de04e2bbe;45e2d2c0dd8f27a756d4aa5eee6fae04	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703545/ERR2703545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703545/ERR2703545_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703545/ERR2703545_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703545/ERR2703545_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703545/ERR2703545_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703545/ERR2703545_2.fastq.gz	32288232;41344746	83b1622c54b3d309c6983207c1304030;07d13ff5f96cde381ab1ed5f6eb4bab5	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703545/X7328.LL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703545/X7328.LL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703545/X7328.LL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703545/X7328.LL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703545/X7328.LL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703545/X7328.LL_R2_sorted.fastq.gz	FASTQ;FASTQ	79979127	b87002155ff6d7c901c45d585c25cd7b	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703545	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703545	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703545	X7328.LL		Psoriasis associated skin microbiome		2018-07-16
363	ERR2703549	ERP107880	SAMEA4657746	ERS2478376	ERX2717936	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7328.TL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	130768	78722336	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-247	ena-RUN-UCSF-16-07-2018-21:54:41:465-247	18401740;24843056	618a1f334cd30155e1e95d040dade1ba;dba1f99f65fc229892bd216d94aa099a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703549/ERR2703549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703549/ERR2703549_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/009/ERR2703549/ERR2703549_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/009/ERR2703549/ERR2703549_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703549/ERR2703549_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/009/ERR2703549/ERR2703549_2.fastq.gz	18120097;24524469	3bd8f401c861099b0f8745c0335b121f;eb9abb8e37d38108632524c9da7b861c	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703549/X7328.TL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703549/X7328.TL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703549/X7328.TL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703549/X7328.TL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703549/X7328.TL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703549/X7328.TL_R2_sorted.fastq.gz	FASTQ;FASTQ	49428071	de7240795a251686765a27839c0088db	ftp.sra.ebi.ac.uk/vol1/err/ERR270/009/ERR2703549	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/009/ERR2703549	ftp.sra.ebi.ac.uk/vol1/err/ERR270/009/ERR2703549	X7328.TL		Psoriasis associated skin microbiome		2018-07-16
364	ERR2703558	ERP107880	SAMEA4657667	ERS2478297	ERX2717945	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7330.SL	550	PAIRED	AMPLICON	METAGENOMIC	PCR	185596	111728792	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-256	ena-RUN-UCSF-16-07-2018-21:54:41:465-256	24422143;34204959	9342332d6fd163ada45d4a89614cfe02;59094a94cabf297996e5c8377c210e3b	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703558/ERR2703558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703558/ERR2703558_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703558/ERR2703558_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/008/ERR2703558/ERR2703558_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703558/ERR2703558_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/008/ERR2703558/ERR2703558_2.fastq.gz	23961918;33726101	83c40b939e26fa7a1e3e8d77fe72ec33;4f3242f55cc52a96e0f99b8d9f3161f1	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703558/X7330.SL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703558/X7330.SL_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703558/X7330.SL_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703558/X7330.SL_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703558/X7330.SL_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703558/X7330.SL_R2_sorted.fastq.gz	FASTQ;FASTQ	70460438	ba4900eed5bafabd6604de8c998fecfd	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703558	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/008/ERR2703558	ftp.sra.ebi.ac.uk/vol1/err/ERR270/008/ERR2703558	X7330.SL		Psoriasis associated skin microbiome		2018-07-16
365	ERR2703563	ERP107880	SAMEA4657440	ERS2478070	ERX2717950	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7331.ArN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	161960	97499920	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-261	ena-RUN-UCSF-16-07-2018-21:54:41:465-261	24955605;32167064	4d050b397a86dd7d0686c944a18a11b1;086ae159d277184a653644008bd5433a	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703563/ERR2703563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703563/ERR2703563_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703563/ERR2703563_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/003/ERR2703563/ERR2703563_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703563/ERR2703563_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/003/ERR2703563/ERR2703563_2.fastq.gz	24606749;31778108	9ea2a8ec2a2a30c861d0b8e7e299ae5d;92315f0fe5433d69badb0d71f9bf77bd	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703563/X7331.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703563/X7331.ArN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703563/X7331.ArN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703563/X7331.ArN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703563/X7331.ArN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703563/X7331.ArN_R2_sorted.fastq.gz	FASTQ;FASTQ	64078316	16f5f33364666d2f8523f2890ab4d56c	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703563	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/003/ERR2703563	ftp.sra.ebi.ac.uk/vol1/err/ERR270/003/ERR2703563	X7331.ArN		Psoriasis associated skin microbiome		2018-07-16
366	ERR2703565	ERP107880	SAMEA4657487	ERS2478117	ERX2717952	PRJEB25915	ERA1546840	9606	Homo sapiens	ILLUMINA	Illumina MiSeq	X7331.AxN	550	PAIRED	AMPLICON	METAGENOMIC	PCR	112186	67535972	UCSF	2018-07-17	2018-11-16	Illumina MiSeq paired end sequencing	Profiling cutaneous microbiome community by 16S rRNA (V1-V3) in psoriasis patients	ena-STUDY-UCSF-07-04-2018-07:35:31:083-1706	ena-EXPERIMENT-UCSF-16-07-2018-21:54:41:465-263	ena-RUN-UCSF-16-07-2018-21:54:41:465-263	13101071;20058519	46f375a6f7fd49086e4ebf02942228ad;918dae4e4add0c4e030e8c382268b36c	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703565/ERR2703565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703565/ERR2703565_2.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703565/ERR2703565_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR270/005/ERR2703565/ERR2703565_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703565/ERR2703565_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR270/005/ERR2703565/ERR2703565_2.fastq.gz	12823529;19764591	e15c8df5f64ccc369f368b5faaa06ac3;90e50871688fd92a86b00a033effaf21	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703565/X7331.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703565/X7331.AxN_R2_sorted.fastq.gz	fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703565/X7331.AxN_R1_sorted.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR270/ERR2703565/X7331.AxN_R2_sorted.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703565/X7331.AxN_R1_sorted.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR270/ERR2703565/X7331.AxN_R2_sorted.fastq.gz	FASTQ;FASTQ	41351480	e64389879ee2f84789f92d6fb2328273	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703565	fasp.sra.ebi.ac.uk:/vol1/err/ERR270/005/ERR2703565	ftp.sra.ebi.ac.uk/vol1/err/ERR270/005/ERR2703565	X7331.AxN		Psoriasis associated skin microbiome		2018-07-16
